setname,name,region,version,alternative,parent_title,platform,series,homebrew,bootleg,year,manufacturer,category,linebreak1,resolution,rotation,flip,linebreak2,players,move_inputs,special_controls,num_buttons
tmntub,"Teenage Mutant Ninja Turtles (US, 4P, Ver. J)",USA,"4 Player, Version J",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
tmntua,"Teenage Mutant Ninja Turtles (US, 4P, Ver. N)",USA,"4 Player, Version N",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
tmntu,"Teenage Mutant Ninja Turtles (US, 4P, Ver. R)",USA,"4 Player, Version R",yes,Teenage Mutant Ninja Turtles,Konami TMNT based,Teenage Mutant Ninja Turtles,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
mia,M.I.A. - Missing in Action (Ver. T),World,Version T,no,M.I.A. - Missing in Action,Konami TMNT based,Green Beret,no,no,1989,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
mia2,M.I.A. - Missing in Action (Ver. S),World,Version S,yes,M.I.A. - Missing in Action,Konami TMNT based,Green Beret,no,no,1989,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
moonqsr,Moon Quasar,World,,no,Moon Quasar,Namco Galaxian based,Moon Quasar,no,no,1980,Nichibutsu,Shooter - Gallery,,15kHz,vertical (cw),,,2 (alternating),2-way horizontal,,1
porter,Port Man (Moon Cresta hardware) [bl],World,Moon Cresta hardware,no,Port Man,Namco Galaxian based,Port Man,no,no,1980,bootleg,Platform - Run Jump,,15kHz,vertical (cw),,,2 (alternating),8-way,,1
aliens,"Aliens (W, Set 1)",World,Set 1,no,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
aliens2,"Aliens (W, Set 2)",World,Set 2,yes,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
aliens3,"Aliens (W, Set 3)",World,Set 3,yes,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
aliens4,"Aliens (W, Set 4)",World,Set 4,yes,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
aliensa,Aliens (AS),Asia,,yes,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
aliensj,"Aliens (JP, Set 1)",Japan,Set 1,yes,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
aliensj2,"Aliens (JP, Set 2)",Japan,Set 2,yes,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
aliensu,Aliens (US),USA,,yes,Aliens,Konami Aliens based,Alien,no,no,1990,Konami,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
rodland,"Rod-Land (W, Set 1)",World,Set 1,no,Rod-Land,Jaleco Mega System 1,Rod-Land,no,no,1990,Jaleco,Platform - Run Jump,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
rodlanda,"Rod-Land (W, Set 2)",World,Set 2,yes,Rod-Land,Jaleco Mega System 1,Rod-Land,no,no,1990,Jaleco,Platform - Run Jump,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
rodlandj,Rod-Land (JP),Japan,,yes,Rod-Land,Jaleco Mega System 1,Rod-Land,no,no,1990,Jaleco,Platform - Run Jump,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
rittam,R&amp;T (Rod-Land Prototype),World,,no,Rod-Land,Jaleco Mega System 1,Rod-Land,no,no,1990,Jaleco,Platform - Run Jump,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
soldam,Soldam,World,,no,Soldam,Jaleco Mega System 1,Soldam,no,no,1992,Jaleco,Puzzle - Drop,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
soldamj,Soldam (JP),Japan,,yes,Soldam,Jaleco Mega System 1,Soldam,no,no,1992,Jaleco,Puzzle - Drop,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
kicknrun,Kick and Run (W),World,,no,Kick and Run,Taito Kick and Run hardware,Kick and Run,no,no,1986,Taito Corporation,Sports - Soccer,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
kicknrunu,Kick and Run (US),USA,,yes,Kick and Run,Taito Kick and Run hardware,Kick and Run,no,no,1986,Taito America Corp,Sports - Soccer,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
mexico86,Mexico 86 (Set 1) [bl],bootleg,Set 1,yes,Kick and Run,Taito Kick and Run hardware,Kick and Run,no,yes,1986,bootleg,Sports - Soccer,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
mexico86a,Mexico 86 (Set 2) [bl],bootleg,Set 2,yes,Kick and Run,Taito Kick and Run hardware,Kick and Run,no,yes,1986,bootleg,Sports - Soccer,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
kikikai,KiKi KaiKai,World,,no,KiKi KaiKai,Taito Kick and Run hardware,KiKi KaiKai,no,no,1986,Taito Corporation,Shooter - Walking,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
knightb,Knight Boy [bl],bootleg,,yes,KiKi KaiKai,Taito Kick and Run hardware,KiKi KaiKai,no,yes,1986,bootleg,Shooter - Walking,,15kHz,vertical (cw),,,2 (alternating),8-way,,2
scontra,Super Contra (Set 1),World,Set 1,no,Super Contra,Konami Aliens based,Contra,no,no,1988,Konami,Platform - Shooter Scrolling,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
scontraa,Super Contra (Set 2),World,Set 2,yes,Super Contra,Konami Aliens based,Contra,no,no,1988,Konami,Platform - Shooter Scrolling,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
scontraj,Super Contra - Alien no Gyakushuu (JP),Japan,,yes,Super Contra,Konami Aliens based,Contra,no,no,1988,Konami,Platform - Shooter Scrolling,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
demonwld2,Demon's World - Horror Story (Set 3),World,Set 3,no,Demon's World,Toaplan 1,Demon's World,no,no,1989,Toaplan,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
demonwld,Demon's World - Horror Story (Set 1),World,Set 1,yes,Demon's World,Toaplan 1,Demon's World,no,no,1989,Toaplan,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
demonwld1,Demon's World - Horror Story (Set 2),World,Set 2,yes,Demon's World,Toaplan 1,Demon's World,no,no,1989,Toaplan,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
demonwld3,Demon's World - Horror Story (Set 4),World,Set 4,yes,Demon's World,Toaplan 1,Demon's World,no,no,1989,Toaplan,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
demonwld4,Demon's World - Horror Story (Set 5),World,Set 5,yes,Demon's World,Toaplan 1,Demon's World,no,no,1989,Toaplan,Platform - Shooter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
alpine,Alpine Ski (Set 1),World,Set 1,no,Alpine Ski,Taito System SJ,Alpine Ski,no,no,1981,Taito,Sports - Skiing,,15kHz,vertical (ccw),,,2 (alternating),2-way horizontal,,1
bioatack,Bio Attack,World,,no,Bio Attack,Taito System SJ,Bio Attack,no,no,1983,Taito Corporation (Fox Video Games License),Shooter - Flying Vertical,,15kHz,vertical (ccw),,,2 (alternating),8-way,,1
elevatorb,Elevator Action [bl],World,bootleg,no,Elevator Action,Taito System SJ,Elevator Action,no,no,1983,bootleg,Platform - Shooter,,15kHz,horizontal,,,2 (alternating),8-way,,2
hwrace,High Way Race,World,,no,High Way Race,Taito System SJ,High Way Race,no,no,1983,Taito Corporation,Driving - Race,,15kHz,vertical (ccw),,,2 (alternating),8-way,,2
junglek,Jungle King (JP),Japan,,no,Jungle King,Taito System SJ,Jungle King,no,no,1982,Taito Corporation,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal (180),,,2 (alternating),8-way,,1
piratpet,Pirate Pete,World,,no,Pirate Pete,Taito System SJ,Pirate Pete,no,no,1982,Taito America Corporation,"Platform - Run, Jump &amp; Scrolling",,15kHz,horizontal (180),,,2 (alternating),8-way,,1
spacecr,Space Cruiser,World,,no,Space Cruiser,Taito System SJ,Space Cruiser,no,no,1981,Taito Corporation,Shooter - Gallery,,15kHz,vertical (cw),,,2 (alternating),2-way horizontal,,2
spaceskr,Space Seeker,World,,no,Space Seeker,Taito System SJ,Space Seeker,no,no,1981,Taito Corporation,Shooter - Flying 1st Person,,15kHz,horizontal,,,2 (alternating),8-way,,2
timetunl,Time Tunnel,World,,no,Time Tunnel,Taito System SJ,Time Tunnel,no,no,1982,Taito Corporation,Maze - Driving,,15kHz,horizontal,,,2 (alternating),2-way horizontal,,1
waterski,Water Ski,World,,no,Water Ski,Taito System SJ,Water Ski,no,no,1983,Taito Corporation,Sports - Skiing,,15kHz,vertical (ccw),,,2 (alternating),2-way horizontal,,2
wwestern,Wild Western (Set 1),World,,no,Wild Western,Taito System SJ,Wild Western,no,no,1982,Taito Corporation,Shooter - Misc. Vertical,,15kHz,vertical (ccw),,,2 (alternating),8-way double,,2
p47,P-47 - The Phantom Fighter (W),World,,no,P-47 - The Phantom Fighter,Jaleco Mega System 1,P-47,no,no,1988,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
p47j,P-47 - The Freedom Fighter (JP),Japan,,yes,P-47 - The Phantom Fighter,Jaleco Mega System 1,P-47,no,no,1988,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
p47je,"P-47 - The Freedom Fighter (JP, EXP)",Japan,,yes,P-47 - The Phantom Fighter,Jaleco Mega System 1,P-47,no,no,1988,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
p47b,P-47 - The Freedom Fighter (W) [bl],World,bootleg,yes,P-47 - The Phantom Fighter,Jaleco Mega System 1,P-47,no,no,1988,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
crimfght,"Crime Fighters (W, 2P)",World,,yes,Crime Fighters,Konami Aliens based,Crime Fighters,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
crimfghtj,"Crime Fighters (JP, 2P)",Japan,,no,Crime Fighters,Konami Aliens based,Crime Fighters,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
crimfghtu,"Crime Fighters (US, 4P)",USA,,no,Crime Fighters,Konami Aliens based,Crime Fighters,no,no,1989,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
astyanax,The Astyanax (EPROM ver),USA,EPROM version,yes,The Astyanax,Jaleco Mega System 1,,no,no,1989,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
astyanaxa,The Astyanax (Mask Rom ver),USA,Mask Rom version,yes,The Astyanax,Jaleco Mega System 1,,no,no,1989,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
lordofk,The Lord of King (JP),Japan,,no,The Astyanax,Jaleco Mega System 1,,no,no,1989,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
lordofkb,The Lord of King (Not Protected) [bl],bootleg,bootleg,yes,The Astyanax,Jaleco Mega System 1,,no,yes,1989,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
lordofkbp,The Lord of King (Protected) [bl],bootleg,bootleg,yes,The Astyanax,Jaleco Mega System 1,,no,yes,1989,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
phantasm,Phantasm (JP),Japan,,no,Avenging Spirit,Jaleco Mega System 1,,no,no,1991,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
avspirit,Avenging Spirit,World,,no,Avenging Spirit,Jaleco Mega System 1,,no,no,1991,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
monkelf,Monkey Elf,bootleg,,yes,Avenging Spirit,Jaleco Mega System 1,,no,yes,1991,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
stdragon,Saint Dragon (Set 1),World,Set 1,no,,Jaleco Mega System 1,,no,no,1989,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
stdragona,Saint Dragon (Set 2),World,Set 2,yes,Saint Dragon,Jaleco Mega System 1,,no,no,1989,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,2
simpsons,"The Simpsons (W, 4P, Set 1)",World,Set 1,no,,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
simpsons2pa,"The Simpsons (AS, 2P)",Asia,,yes,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
simpsons2pj,"The Simpsons (JP, 2P)",Japan,,no,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
simpsons2p,"The Simpsons (W, 2P, Set 1)",World,Set 1,yes,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
simpsons2p2,"The Simpsons (W, 2P, Set 2)",World,Set 2,yes,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
simpsons2p3,"The Simpsons (W, 2P, Set 3)",World,Set 3,yes,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
simpsons4pa,"The Simpsons (AS, 4P)",Asia,,yes,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
simpsons4pe,"The Simpsons (W, 4P, Set 2)",World,Set 2,yes,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
simpsons4pe2,"The Simpsons (W, 4P, Set 3)",World,Set 3,yes,The Simpsons,Konami The Simpsons hardware,,no,no,1991,Konami,Fighter - 2.5D,,15kHz,horizontal,,,4 (simultaneous),8-way,,2
lomakai,Legend of Makai (W),World,,no,,Jaleco Mega System 1,,no,no,1988,Jaleco,Fighter - 2D,,15kHz,horizontal,,,2 (alternating),8-way,,2
makaiden,Makai Densetsu (JP),Japan,,no,Legend of Makai,Jaleco Mega System 1,,no,no,1988,Jaleco,Fighter - 2D,,15kHz,horizontal,,,2 (alternating),8-way,,2
kickoff,Kick Off - Jaleco Cup (JP),Japan,,no,,Jaleco Mega System 1,,no,no,1988,Jaleco,Sports - Soccer,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
kickoffb,Kick Off - World Cup [bl],bootleg,Comodo,yes,Kick Off - Jaleco Cup,Jaleco Mega System 1,,no,yes,1988,Jaleco,Sports - Soccer,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
tshingen,"Shingen Samurai-Fighter (JP, Eng)",Japan,English,no,,Jaleco Mega System 1,,no,no,1988,Jaleco,Fighter - Field,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
tshingena,"Takeda Shingen (JP, JP)",Japan,Japanese,yes,Shingen Samurai-Fighter,Jaleco Mega System 1,,no,no,1988,Jaleco,Fighter - Field,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
kazan,Ninja Kazan (W),World,,no,,Jaleco Mega System 1,,no,no,1988,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
iganinju,Iga Ninjyutsuden (JP),Japan,,no,Ninja Kazan,Jaleco Mega System 1,,no,no,1988,Jaleco,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
iganinjub,Iga Ninjyutsuden (JP) [bl],bootleg,,yes,Ninja Kazan,Jaleco Mega System 1,,no,yes,1988,bootleg,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (alternating),8-way,,2
hachoo,Hachoo!,World,,no,,Jaleco Mega System 1,,no,no,1989,Jaleco,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
jitsupro,Jitsuryoku!! Pro Yakyuu (JP),Japan,,no,,Jaleco Mega System 1,Moero!!,no,no,1989,Jaleco,Sports - Baseball,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
plusalph,Plus Alpha,World,,no,,Jaleco Mega System 1,,no,no,1989,Jaleco,Shooter - Flying Vertical,,15kHz,vertical (ccw),,,2 (alternating),8-way,,2
inyourfa,"In Your Face (US, Prototype)",USA,,no,,Jaleco Mega System 1,,no,no,1991,Jaleco,Sports - Basketball,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
edf,E.D.F. - Earth Defence Force (Set 1),World,Set 1,no,,Jaleco Mega System 1,,no,no,1991,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
edfa,E.D.F. - Earth Defence Force (Set 2),World,Set 2,yes,E.D.F. - Earth Defence Force,Jaleco Mega System 1,,no,no,1991,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
edfu,E.D.F. - Earth Defence Force (US),USA,,yes,E.D.F. - Earth Defence Force,Jaleco Mega System 1,,no,no,1991,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
edfbl,E.D.F. - Earth Defence Force [bl],bootleg,,yes,E.D.F. - Earth Defence Force,Jaleco Mega System 1,,no,yes,1991,bootleg,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
edfp,"E.D.F. - Earth Defence Force (JP, Prototype)",Japan,Prototype,yes,E.D.F. - Earth Defence Force,Jaleco Mega System 1,,no,no,1991,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
hayaosi1,Hayaoshi Quiz Ouza Ketteisen - The King Of Quiz,Japan,,no,,Jaleco Mega System 1,Hayaoshi Quiz,no,no,1993,Jaleco,Quiz - Questions in Japanese,,15kHz,horizontal,,,2-3 (simultaneous),buttons,,5
64street,64th. Street - A Detective Story (W),World,,no,,Jaleco Mega System 1,,no,no,1991,Jaleco,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
64streetj,"64th. Street - A Detective Story (JP, Set 1)",Japan,Set 1,yes,64th. Street - A Detective Story,Jaleco Mega System 1,,no,no,1991,Jaleco,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
64streetja,"64th. Street - A Detective Story (JP, Set 2)",Japan,Set 2,no,64th. Street - A Detective Story,Jaleco Mega System 1,,no,no,1991,Jaleco,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
bigstrik,Big Striker,World,,no,,Jaleco Mega System 1,,no,no,1992,Jaleco,Sports - Soccer,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
chimerab,"Chimera Beast (JP, Prototype)",Japan,Prototype,no,,Jaleco Mega System 1,,no,no,1993,Jaleco,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
cybattlr,Cybattler,World,,no,,Jaleco Mega System 1,,no,no,1993,Jaleco,Shooter - Flying Vertical,,15kHz,vertical (cw),,,2 (simultaneous),8-way,,2
peekaboo,"Peek-a-Boo! (JP, Ver 1.1)",Japan,Ver 1.1,no,,Jaleco Mega System 1,,no,no,1993,Jaleco,Ball &amp; Paddle - Breakout,,15kHz,horizontal,,,2 (alternating),Paddle,Paddle,4
peekaboou,"Peek-a-Boo! (US, Ver 1.0)",USA,Ver 1.0,yes,Peek-a-Boo!,Jaleco Mega System 1,,no,no,1993,Jaleco,Ball &amp; Paddle - Breakout,,15kHz,horizontal,,,2 (alternating),Paddle,Paddle,4
fround,The Final Round (Ver. M),World,Version M,no,,Konami Twin16 hardware,,no,no,1988,Konami,Sports - Boxing,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
froundl,The Final Round (Ver. L),World,Version L,yes,The Final Round,Konami Twin16 hardware,,no,no,1988,Konami,Sports - Boxing,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
hpuncher,Hard Puncher (JP),Japan,,no,The Final Round,Konami Twin16 hardware,,no,no,1988,Konami,Sports - Boxing,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
devilw,Devil World,World,,no,,Konami Twin16 hardware,,no,no,1987,Konami,Shooter - Walking,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
majuu,Majuu no Ohkoku,Japan,,yes,Devil World,Konami Twin16 hardware,,no,no,1987,Konami,Shooter - Walking,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
darkadv,Dark Adventure,World,,no,Devil World,Konami Twin16 hardware,,no,no,1987,Konami,Shooter - Walking,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
vulcan,Vulcan Venture (New),World,New,no,,Konami Twin16 hardware,Gradius,no,no,1988,Konami,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,3
vulcana,Vulcan Venture (Old),World,Old,yes,Vulcan Venture,Konami Twin16 hardware,Gradius,no,no,1988,Konami,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,3
vulcanb,Vulcan Venture (Oldest),World,Oldest,yes,Vulcan Venture,Konami Twin16 hardware,Gradius,no,no,1988,Konami,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,3
gradius2,"Gradius 2 - GOFER no Yabou (JP, New)",Japan,New,no,Vulcan Venture,Konami Twin16 hardware,Gradius,no,no,1988,Konami,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,3
gradius2a,"Gradius 2 - GOFER no Yabou (JP, Old)",Japan,Old,yes,Vulcan Venture,Konami Twin16 hardware,Gradius,no,no,1988,Konami,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,3
gradius2b,"Gradius 2 - GOFER no Yabou (JP, Oldest)",Japan,Oldest,yes,Vulcan Venture,Konami Twin16 hardware,Gradius,no,no,1988,Konami,Shooter - Flying Horizontal,,15kHz,horizontal,,,2 (alternating),8-way,,3
miaj,"M.I.A. - Missing in Action (JP, Ver. R)",Japan,Version R,no,M.I.A. - Missing in Action,Konami Twin16 hardware,Green Beret,no,no,1989,Konami,Platform - Fighter Scrolling,,15kHz,horizontal,,,2 (simultaneous),8-way,,3
cuebrickj,Cue Brick (JP),Japan,,no,Cue Brick,Konami Twin16 hardware,,no,no,1989,Konami,Puzzle - Sliding,,15kHz,horizontal,,,2 (alternating),8-way,,3
asterix,Asterix (Ver EAD),World,Ver EAD,no,,Konami Asterix hardware,,no,no,1992,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
asterixeac,Asterix (Ver EAC),World,Ver EAC,yes,Asterix,Konami Asterix hardware,,no,no,1992,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
asterixeaa,Asterix (Ver EAA),World,Ver EAA,yes,Asterix,Konami Asterix hardware,,no,no,1992,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
asterixaad,Asterix (Ver AAD),World,Ver AAD,yes,Asterix,Konami Asterix hardware,,no,no,1992,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
asterixaad,Asterix (Ver AAD),World,Ver AAD,yes,Asterix,Konami Asterix hardware,,no,no,1992,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
asterixj,Asterix (Ver JAD),Japan,Ver JAD,yes,Asterix,Konami Asterix hardware,,no,no,1992,Konami,Fighter - 2.5D,,15kHz,horizontal,,,2 (simultaneous),8-way,,2
punkshot,"Punk Shot (US, 4P)",USA,4 Players,no,,Konami TMNT 2 based,,no,no,1990,Konami,Sports - Basketball,,15kHz,horizontal,,,2-4 (simultaneous),8-way,,2
